MMI, ITB_Class, Comp_damage 
7.631965, NEH4.1.3, 11.575463 
7.631965, NEH4.1.3, 11.575463 
7.631965, NEH4.1.3, 11.575463 
7.631965, NEH4.1.3, 11.575463 
7.631965, NEH4.1.2, 11.575463 
7.631965, NEL3.3.1, 9.772854 
7.631965, NEL3.2.1, 3.926408 
7.642965, NEH4.1.2, 12.050308 
7.505129, NEH2.1.1, 8.962661 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEH4.1.1, 6.999991 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL2.1.1, 1.740681 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL2.1.1, 1.620490 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL1.2.1, 49.468483 
7.723912, NEL1.4.1, 27.487599 
7.723912, NEL1.2.1, 61.568963 
7.723912, NEL3.1.1, 2.477159 
7.723912, NEL3.1.1, 2.477159 
7.723912, NEL2.1.1, 4.456270 
7.723912, NEH2.1.1, 13.966251 
7.568525, NEL3.1.1, 1.511305 
7.551710, NEH2.1.1, 9.908042 
7.558754, NEH2.1.1, 10.056596 
7.558527, NEH4.1.2, 8.729049 
7.546710, NEL4.1.3, 22.519964 
7.541030, NEL1.4.1, 20.108450 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.3.1, 12.998744 
7.505129, NEL1.3.1, 12.998744 
7.505129, NEH2.1.1, 8.962661 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.497822, NEH1.4.1, 15.082508 
7.497586, NEL2.1.2, 5.223273 
7.497659, NEL1.4.1, 18.527779 
7.497441, NEL1.4.1, 18.520012 
7.497169, NEL2.1.1, 1.676499 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL2.1.2, 5.070930 
7.490014, NEL1.4.2, 25.504141 
7.490014, NEL2.1.1, 1.620490 
7.861037, NEL1.4.1, 33.645549 
7.862714, NEL2.1.1, 7.414634 
7.864391, NEL4.1.2, 35.200965 
7.867892, NEL1.4.1, 33.964221 
7.870012, NEL3.1.1, 3.782519 
7.872281, NEL1.4.1, 34.168713 
7.870604, NEL1.2.1, 68.520992 
7.870703, NEL1.4.1, 34.095150 
7.869569, NEL1.4.1, 34.042314 
7.869963, NEL1.4.1, 34.060669 
7.869717, NEL1.2.1, 68.480956 
7.874303, NEL1.4.1, 34.263041 
7.872626, NEL1.4.1, 34.184802 
7.872823, NEL1.4.1, 34.193991 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEH4.1.2, 23.622360 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.2.1, 67.767586 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.859509, NEL1.4.1, 33.574638 
7.859262, NEL1.4.1, 33.563179 
7.858769, NEL2.1.1, 7.314550 
7.639612, NEL1.4.1, 23.951195 
7.856155, NEL1.2.1, 67.865564 
7.855662, NEL1.4.1, 33.396304 
7.856402, NEL1.2.1, 67.876826 
7.856747, NEL1.4.1, 33.446572 
7.857289, NEL1.4.1, 33.471691 
7.857388, NEL1.4.1, 33.476280 
7.858473, NEL1.2.1, 67.971176 
7.858325, NEL1.4.1, 33.519721 
7.858177, NEL1.4.1, 33.512858 
7.858572, NEL1.2.1, 67.975682 
7.858818, NEL1.4.1, 33.542584 
7.854008, NEL1.2.1, 67.767586 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.3.1, 25.076724 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.2.1, 67.767586 
7.854008, NEL1.2.1, 67.767586 
7.854008, NEL1.4.1, 33.319718 
7.473674, NEL2.1.1, 1.498378 
7.473478, NEL2.1.1, 1.496962 
7.473625, NEL2.1.1, 1.498024 
7.473870, NEL2.1.1, 1.499796 
7.473919, NEL1.4.1, 17.692521 
7.474115, NEH1.4.1, 14.418804 
7.474507, NEL1.4.1, 17.712949 
7.474654, NEL1.4.1, 17.718058 
7.533249, NEL2.1.1, 1.983858 
7.452886, NEL2.1.2, 4.372499 
7.452886, NEL3.1.1, 1.014117 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEH4.1.3, 5.566836 
7.452886, NEL3.2.1, 2.292722 
7.397382, NEL2.1.1, 1.024919 
7.396920, NEL2.1.1, 1.022492 
7.397443, NEH4.1.1, 4.302042 
7.397043, NEL2.1.1, 1.023138 
7.397289, NEL2.1.1, 1.024430 
7.397074, NEL2.1.1, 1.023301 
7.397382, NEL2.1.1, 1.024919 
7.410860, NEH3.1.1, 0.871210 
7.861826, NEL1.4.1, 33.682183 
7.861974, NEL2.1.1, 7.395785 
7.862467, NEL1.4.1, 33.711953 
7.861925, NEL1.2.1, 68.128127 
7.865278, NEL2.1.1, 7.480214 
7.867054, NEL1.2.1, 68.360599 
7.869075, NEL1.4.1, 34.019304 
7.870358, NEL1.4.1, 34.079073 
7.872281, NEL1.4.1, 34.168713 
7.871788, NEL1.4.1, 34.145726 
7.872084, NEL1.4.1, 34.159527 
7.872971, NEL1.2.1, 68.627702 
7.873612, NEL1.4.1, 34.230797 
7.854008, NEL1.2.1, 67.767586 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL3.1.1, 3.617915 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL2.1.1, 7.195079 
7.840217, NEL1.4.1, 32.683255 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL4.1.1, 17.618778 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL4.1.1, 17.618778 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.2.1, 67.767586 
7.854008, NEL1.2.1, 67.767586 
7.854008, NEL1.2.1, 67.767586 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL1.4.1, 33.319718 
7.858325, NEL1.4.1, 33.519721 
7.858177, NEL1.4.1, 33.512858 
7.858325, NEL1.4.1, 33.519721 
7.857712, NEL1.2.1, 67.936523 
7.859262, NEL4.1.3, 34.981080 
7.859262, NEL1.4.1, 33.563179 
7.859419, NEL2.1.1, 7.330973 
7.859234, NEL1.4.1, 33.561880 
7.860709, NEL4.1.2, 35.043078 
7.862236, NEL1.4.1, 33.701224 
7.862574, NEL1.4.1, 33.716924 
7.862872, NEL1.4.1, 33.730767 
7.862967, NEL1.4.1, 33.735181 
7.864100, NEL1.4.1, 33.787831 
7.863932, NEL1.4.1, 33.780023 
7.864273, NEL2.1.1, 7.454459 
7.864699, NEL1.4.1, 33.815677 
7.864500, NEL2.1.1, 7.460271 
7.863808, NEL1.4.1, 33.774260 
7.864064, NEL1.2.1, 68.225183 
7.871174, NEL1.4.1, 34.117103 
7.875249, NEL1.4.1, 34.307198 
7.869638, NEL2.1.1, 7.592696 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.3.1, 25.076724 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL1.4.1, 33.319718 
7.854008, NEL2.1.1, 7.195079 
7.854008, NEL3.1.1, 3.617915 
7.854008, NEL1.4.1, 33.319718 
7.472352, NEL2.1.1, 1.488843 
7.473135, NEL2.1.1, 1.494485 
7.472793, NEL2.1.1, 1.492018 
7.471617, NEL3.1.1, 1.083844 
7.471323, NEL2.1.1, 1.481456 
7.474605, NEL2.1.1, 1.505124 
7.475144, NEL3.1.1, 1.097410 
7.452886, NEL4.1.3, 19.256577 
7.622226, NEL2.1.1, 2.942240 
7.452886, NEL3.1.1, 1.014117 
7.452886, NEL3.1.1, 1.014117 
7.452886, NEL3.1.1, 1.014117 
7.452886, NEL4.1.3, 19.256577 
7.452886, NEL4.1.2, 19.256577 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEL2.1.1, 1.354183 
7.397166, NEL2.1.1, 1.023784 
7.397166, NEL2.1.1, 1.023784 
7.397782, NEL3.1.1, 0.830351 
7.397382, NEH2.1.1, 7.017122 
7.397259, NEL3.1.1, 0.828751 
7.397536, NEL2.1.1, 1.025729 
7.408413, NEL1.4.1, 15.501024 
7.407617, NEL2.1.1, 1.079952 
7.407237, NEL1.2.1, 45.047741 
7.406449, NEL1.4.1, 15.437926 
7.406946, NEL1.4.1, 15.453879 
7.407710, NEL3.1.1, 0.861218 
7.464613, NEL2.1.1, 1.434030 
7.465396, NEH2.1.1, 8.206510 
7.466866, NEH2.1.1, 8.233671 
7.471153, NEL1.4.1, 17.596606 
7.502280, NEH2.1.1, 8.906912 
7.474117, NEL1.4.1, 17.699398 
7.475911, NEL1.4.1, 17.761779 
7.476168, NEL1.2.1, 48.730517 
7.477198, NEL1.4.1, 17.806606 
7.472224, NEL1.4.1, 17.633709 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEL3.1.1, 1.014117 
7.452886, NEL2.1.2, 4.372499 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEL1.4.1, 16.970589 
7.452886, NEL3.1.1, 1.014117 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEL1.4.1, 16.970589 
7.452886, NEL1.4.1, 16.970589 
7.397320, NEL2.1.1, 1.024593 
7.397074, NEH2.1.1, 7.012032 
7.397074, NEL1.4.1, 15.138853 
7.397166, NEL2.1.1, 1.023784 
7.396459, NEL2.1.1, 1.020075 
7.396705, NEL3.1.1, 0.827059 
7.396520, NEL2.1.1, 1.020395 
7.411441, NEL1.4.1, 15.598604 
7.413251, NEH3.2.1, 2.017961 
7.414073, NEL3.1.1, 0.881503 
7.415501, NEL2.1.1, 1.124025 
7.414571, NEL2.1.1, 1.118748 
7.415777, NEL2.1.1, 1.125595 
7.468580, NEL1.4.1, 17.507647 
7.468874, NEL1.4.1, 17.517799 
7.470099, NEL2.1.1, 1.472709 
7.470637, NEL2.1.1, 1.476548 
7.469462, NEL1.4.1, 17.538113 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, ER1.1.1.3, 0.068681 
7.243172, NEH4.1.3, 1.932399 
7.243172, NEH4.1.3, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEL4.1.2, 12.966971 
7.243172, ER1.1.1.3, 0.068681 
7.243172, ER1.1.1.3, 0.068681 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.3, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, ER1.1.1.2, 0.068681 
7.243172, ER1.1.1.3, 0.068681 
7.257174, NEH4.1.2, 2.088886 
7.257174, NEH4.1.2, 2.088886 
7.249295, NEH4.1.3, 1.999597 
7.243172, NEH4.1.3, 1.932399 
7.533249, NEH4.1.3, 7.875994 
7.533249, NEH4.1.3, 7.875994 
7.524991, NEL4.1.3, 21.741585 
7.525002, NEH4.1.3, 7.611228 
7.525007, NEH4.1.3, 7.611386 
7.525005, NEH4.1.3, 7.611323 
7.525005, NEH4.1.2, 7.611323 
7.524998, ER1.1.1.2, 0.741073 
7.533249, ER4.1.1.3, 2.404082 
7.524984, ER1.1.1.2, 0.740997 
7.524993, NEH4.1.2, 7.610942 
7.531772, NEH4.1.3, 7.828091 
7.531346, NEL4.1.3, 21.967948 
7.530324, NEL4.1.2, 21.931467 
7.517106, NEL4.1.2, 21.462340 
7.530324, NEL4.1.3, 21.931467 
7.530324, NEH4.1.2, 7.781334 
7.541629, NEL4.1.3, 22.336669 
7.527656, NEL4.1.2, 21.836370 
7.411610, NEH4.1.1, 4.601605 
7.410339, NEH1.4.1, 12.722740 
7.469168, NEL1.3.1, 12.010123 
7.469560, NEL2.1.1, 1.468870 
7.470588, NEL2.1.1, 1.476198 
7.470343, NEL2.1.1, 1.474449 
7.470246, NEL1.4.1, 17.565218 
7.470980, NEH2.1.1, 8.310014 
7.464310, NEH4.1.1, 5.859405 
7.471717, NEH4.1.3, 6.055210 
7.470564, NEL2.1.1, 1.476027 
7.469746, NEL2.1.1, 1.470194 
7.468957, NEL4.1.2, 19.796900 
7.460428, NEH2.1.1, 8.115180 
7.452886, NEL2.1.1, 1.354183 
7.533249, NEL2.1.1, 1.983858 
7.452886, NEL1.4.1, 16.970589 
7.452886, NEL3.1.1, 1.014117 
7.452886, NEL3.1.1, 1.014117 
7.452886, NEL2.1.1, 1.354183 
7.452886, NEL1.3.1, 11.578904 
7.452886, NEL1.4.1, 16.970589 
7.397259, NEL1.4.1, 15.144720 
7.397289, NEL3.1.1, 0.828843 
7.397289, NEL2.1.1, 1.024430 
7.398120, NEL1.4.1, 15.172048 
7.396674, NEL3.1.1, 0.826964 
7.397320, NEL2.1.1, 1.024593 
7.411597, NEL3.1.1, 0.873562 
7.412591, NEL1.4.1, 15.635759 
7.413363, NEL2.1.1, 1.111926 
7.413446, NEL2.1.1, 1.112393 
7.413609, NEL2.1.1, 1.113312 
7.413898, NEL1.4.1, 15.678051 
7.467503, NEL1.3.1, 11.965557 
7.468678, NEL1.4.1, 17.511031 
7.758215, NEL1.3.1, 21.336660 
7.741351, NEL2.1.1, 4.767658 
7.741351, NEL2.1.1, 4.767658 
7.741351, NEL1.4.1, 28.244977 
7.698669, NEL3.3.1, 11.208900 
7.697309, NEL3.3.1, 11.178320 
7.753913, NEL1.4.1, 28.795620 
7.754555, NEL3.3.1, 12.512566 
7.754438, NEL2.1.1, 5.012101 
7.741351, NEL3.3.1, 12.196258 
7.626891, NEL3.3.1, 9.668925 
7.627697, NEL3.3.1, 9.685384 
7.626287, NEL3.3.1, 9.656603 
7.622226, NEL3.3.1, 9.574032 
7.622226, NEL2.1.1, 2.942240 
7.789993, NEL2.1.1, 5.724497 
7.789993, NEL1.4.1, 30.399597 
7.789993, NEL1.4.1, 30.399597 
7.789993, NEL2.1.1, 5.724497 
7.789993, NEL2.1.1, 5.724497 
7.789993, NEL2.1.1, 5.724497 
7.749294, NEL1.4.1, 28.592666 
7.747683, NEL1.4.1, 28.522013 
7.759618, NEL1.3.1, 21.389299 
7.639612, NEL1.3.1, 17.134874 
7.774580, NEL1.3.1, 21.954740 
7.774580, NEL4.1.2, 31.408095 
7.774580, NEL4.1.2, 31.408095 
7.774580, NEL4.1.3, 31.408095 
7.840217, NEL4.1.2, 34.167808 
7.840217, NEL4.1.2, 34.167808 
7.840217, NEL4.1.2, 34.167808 
7.840217, NEL3.2.1, 6.810173 
7.901309, NEH4.1.2, 26.814645 
7.820216, NEH4.1.2, 21.465694 
7.820216, NEH4.1.3, 21.465694 
7.820216, NEL2.1.1, 6.387783 
7.820216, NEL4.1.2, 33.319460 
7.663399, NEL3.2.1, 4.288117 
7.662386, NEL4.1.2, 26.879509 
7.509238, NEL3.3.1, 7.465410 
7.509408, NEL3.3.1, 7.468314 
7.505832, NEL1.3.1, 13.018567 
7.504582, NEL3.3.1, 7.386199 
7.577946, NEL3.2.1, 3.360088 
7.560117, NEH4.1.3, 8.784828 
7.565798, NEL4.1.2, 23.214997 
7.566707, NEH4.1.2, 9.018720 
7.571479, NEH4.1.2, 9.190823 
7.723912, NEL1.3.1, 20.070454 
7.723716, NEL1.3.1, 20.063335 
7.716727, NEL4.1.3, 29.039993 
7.710798, NEL2.1.1, 4.232641 
7.716214, NEL1.4.1, 27.155950 
7.716356, NEL4.1.3, 29.025023 
7.715815, NEL1.4.1, 27.138805 
7.715843, NEL1.4.1, 27.140008 
7.715359, NEL1.4.1, 27.119217 
7.714361, NEL4.1.2, 28.944578 
7.716242, NEL1.4.1, 27.157153 
7.261812, NEL2.1.1, 0.492091 
7.265268, NEL4.1.1, 5.067498 
7.261985, NEL2.1.1, 0.492577 
7.262503, NEH4.1.1, 2.151114 
7.262157, NEL2.1.1, 0.493060 
7.261639, NEL2.1.1, 0.491606 
7.261466, NEL2.1.1, 0.491122 
7.260948, NEL2.1.1, 0.489673 
7.260948, NEL2.1.1, 0.489673 
7.261294, NEL2.1.1, 0.490640 
7.260257, NEL2.1.1, 0.487747 
7.260948, NEH4.1.1, 2.132801 
7.261639, NEH4.1.1, 2.140923 
7.262330, NEL4.1.1, 5.029282 
7.265786, NEH2.1.1, 5.074258 
7.265786, NEL4.1.1, 5.074258 
7.268205, NEL4.1.1, 5.105915 
7.269933, NEL2.1.1, 0.515328 
7.270649, NEL2.1.1, 0.517422 
7.270649, NEH2.1.1, 5.138048 
7.260602, NEL2.1.1, 0.488708 
7.259047, NEL2.1.1, 0.484390 
7.257838, NEL2.1.1, 0.481055 
7.255937, NEL2.1.1, 0.475852 
7.255073, NEL2.1.1, 0.473504 
7.254900, NEL2.1.1, 0.473035 
7.255937, NEL2.1.1, 0.475852 
7.256110, NEL2.1.1, 0.476324 
7.255764, NEL2.1.1, 0.475381 
7.231920, NEL2.1.1, 0.414208 
7.232611, NEL2.1.1, 0.415879 
7.230364, NEL2.1.1, 0.410465 
7.232956, NEL2.1.1, 0.416716 
7.235548, NEL2.1.1, 0.423048 
7.231401, NEL2.1.1, 0.412956 
7.229673, NEL2.1.1, 0.408813 
7.229846, NEL4.1.1, 4.620929 
7.230364, NEL2.1.1, 0.410465 
7.228637, NEL4.1.1, 4.606227 
7.227254, NEH2.1.1, 4.589451 
7.227081, NEL2.1.1, 0.402666 
7.225354, NEL2.1.1, 0.398616 
7.226045, NEL2.1.1, 0.400232 
7.350515, NEL2.1.1, 0.802240 
7.257198, NEL2.1.1, 0.479298 
7.256974, NEL2.1.1, 0.478684 
7.256110, NEL2.1.1, 0.476324 
7.256974, NEL2.1.2, 1.832895 
7.253345, NEL2.1.1, 0.468837 
7.249717, NEL2.1.1, 0.459168 
7.251617, NEH2.1.1, 4.891750 
7.252481, NEL2.1.1, 0.466519 
7.255246, NEL2.1.1, 0.473973 
7.270649, NEL2.1.1, 0.517422 
7.245397, NEL4.1.1, 4.813197 
7.244015, NEH4.1.1, 1.941539 
7.243496, NEH4.1.1, 1.935908 
7.242114, NEH2.1.1, 4.772117 
7.242114, NEL2.1.1, 0.439467 
7.241768, NEL2.1.1, 0.438588 
7.240386, NEH2.1.1, 4.750601 
7.239522, NEL2.1.1, 0.432921 
7.238831, NEL2.1.1, 0.431190 
7.234857, NEL2.1.1, 0.421352 
7.238140, NEL2.1.1, 0.429465 
7.235548, NEL2.1.1, 0.423048 
7.229155, NEL1.4.1, 10.381304 
7.227254, NEL2.1.1, 0.403074 
7.228464, NEL1.4.1, 10.364075 
7.226563, NEL2.1.1, 0.401448 
7.270624, NEH4.1.1, 2.248862 
7.268706, NEL2.1.1, 0.511757 
7.265337, NEL2.1.1, 0.502063 
7.262952, NEL1.4.1, 11.247357 
7.264870, NEL2.1.1, 0.500732 
7.261501, NEL2.1.1, 0.491220 
7.261501, NEL2.1.1, 0.491220 
7.259099, NEL2.1.1, 0.484534 
7.260067, NEL2.1.1, 0.487219 
7.257181, NEH4.1.1, 2.088966 
7.259583, NEH2.1.1, 4.993746 
7.256231, NEL2.1.1, 0.476654 
7.254313, NEL2.1.1, 0.471446 
7.251911, NEL2.1.1, 0.464994 
7.252861, NEL2.1.1, 0.467537 
7.248058, NEL2.1.1, 0.454805 
7.251911, NEL2.1.1, 0.464994 
7.249509, NEL2.1.1, 0.458619 
7.248542, NEL2.1.1, 0.456074 
7.249026, NEL2.1.1, 0.457347 
7.237984, NEL2.1.1, 0.429076 
7.249993, NEH2.1.1, 4.871149 
7.250944, NEH4.1.1, 2.018019 
7.249026, NEL2.1.1, 0.457347 
7.242788, NEL2.1.1, 0.441183 
7.243272, NEL2.1.1, 0.442419 
7.279201, NEL2.1.1, 0.543002 
7.279126, NEL3.2.1, 1.278647 
7.279231, NEL2.1.1, 0.543094 
7.279201, NEL2.1.1, 0.543002 
7.270139, NEL4.1.2, 13.694013 
7.270139, NEL3.2.1, 1.238439 
7.270139, NEL2.1.1, 0.515930 
7.270139, NEL2.1.1, 0.515930 
7.270139, NEH4.1.1, 2.242924 
7.270139, NEH4.1.2, 2.242924 
7.270139, NEH2.1.1, 5.131331 
7.270139, NEL2.1.1, 0.515930 
7.270139, NEL2.1.1, 0.515930 
7.270139, NEH4.1.2, 2.242924 
7.270139, NEL2.1.1, 0.515930 
7.270139, NEL2.1.1, 0.515930 
7.279111, NEH4.1.3, 2.354868 
7.279156, NEL2.1.1, 0.542865 
7.279141, NEL4.1.1, 5.250866 
7.279126, NEL3.2.1, 1.278647 
7.279156, NEL2.1.1, 0.542865 
7.279156, NEL2.1.1, 0.542865 
7.279171, NEL2.1.1, 0.542910 
7.176974, NEL3.1.1, 0.348454 
7.177393, NEL3.1.1, 0.349065 
7.178232, NEL4.1.3, 11.317252 
7.182007, NEL3.1.1, 0.355862 
7.181588, NEL3.1.1, 0.355240 
7.183265, NEL2.1.1, 0.310294 
7.182846, NEL3.1.1, 0.357110 
7.184803, NEL3.1.1, 0.360036 
7.184384, NEH4.1.1, 1.377133 
7.185922, NEL3.2.1, 0.910044 
7.186201, NEL2.1.1, 0.315844 
7.189138, NEL2.1.1, 0.321483 
7.188718, NEH4.1.1, 1.412891 
7.191514, NEL4.1.3, 11.643035 
7.256847, NEH3.1.1, 0.483176 
7.256847, NEL2.1.1, 0.478337 
7.256847, NEL3.1.1, 0.483176 
7.256847, NEL3.1.1, 0.483176 
7.256847, NEH2.1.1, 4.958538 
7.256847, NEL2.1.1, 0.478337 
7.256847, NEL2.1.1, 0.478337 
7.256847, NEL2.1.1, 0.478337 
7.256847, NEL2.1.1, 0.478337 
7.256847, NEL2.1.1, 0.478337 
7.256847, NEL3.1.1, 0.483176 
7.256847, NEL2.1.1, 0.478337 
7.256847, NEL3.2.1, 1.180892 
7.256847, NEH2.1.1, 4.958538 
7.349593, NEL2.1.1, 0.798311 
7.349636, NEL2.1.1, 0.798494 
7.350624, NEL2.1.1, 0.802705 
7.351139, NEL3.1.1, 0.697508 
7.351139, NEL2.1.1, 0.804908 
7.351654, NEL2.1.1, 0.807117 
7.352170, NEL2.1.1, 0.809334 
7.352642, NEL2.1.1, 0.811367 
7.353758, NEL3.1.1, 0.704458 
7.354059, NEL2.1.1, 0.817497 
7.354617, NEL2.1.1, 0.819922 
7.355176, NEL2.1.1, 0.822357 
7.354961, NEL2.1.1, 0.821419 
7.356120, NEL2.1.1, 0.826483 
7.357108, NEL2.1.1, 0.830821 
7.357151, NEL2.1.1, 0.831010 
7.383197, NEL2.1.1, 0.952584 
7.383197, NEL2.1.1, 0.952584 
7.383197, NEL2.1.1, 0.952584 
7.383197, NEL2.1.1, 0.952584 
7.383197, NEL2.1.1, 0.952584 
7.383197, NEL2.1.1, 0.952584 
7.383197, NEL2.1.1, 0.952584 
7.383197, NEL2.1.1, 0.952584 
7.383197, NEL2.1.1, 0.952584 
7.383197, NEL2.1.1, 0.952584 
7.279171, NEH4.1.1, 2.355632 
7.279156, NEL4.1.1, 5.251067 
7.279201, NEL4.1.1, 5.251669 
7.282707, NEL4.1.1, 5.298783 
7.279171, NEL2.1.1, 0.542910 
7.279020, NEL2.1.1, 0.542450 
7.278884, NEL3.1.1, 0.527409 
7.278764, NEL3.1.1, 0.527159 
7.278854, NEL3.1.1, 0.527346 
7.278673, NEL2.1.1, 0.541392 
7.278854, NEL2.1.1, 0.541943 
7.278975, NEL2.1.1, 0.542312 
7.278884, NEL2.1.1, 0.542035 
7.278719, NEL2.1.1, 0.541532 
7.278719, NEL2.1.1, 0.541532 
7.278583, NEL2.1.1, 0.541118 
7.278507, NEL2.1.1, 0.540886 
7.278402, NEL2.1.1, 0.540567 
7.278477, NEL2.1.1, 0.540795 
7.278432, NEH2.1.1, 5.241377 
7.278266, NEL2.1.1, 0.540153 
7.277934, NEL2.1.1, 0.539145 
7.277874, NEL2.1.1, 0.538963 
7.177673, NEL2.1.1, 0.299960 
7.175296, NEL3.1.1, 0.346014 
7.175855, NEL3.1.2, 0.648093 
7.177673, NEL3.1.1, 0.349475 
7.177812, NEL3.1.1, 0.349678 
7.179630, NEL2.1.1, 0.303541 
7.180469, NEL2.1.1, 0.305088 
7.181448, NEL3.2.1, 0.894870 
7.178931, NEL2.1.2, 1.241564 
7.183265, NEL3.2.1, 0.901007 
7.184943, NEL2.1.1, 0.313456 
7.181308, NEL3.2.1, 0.894399 
7.184943, NEL2.1.1, 0.313456 
7.190256, NEL2.1.1, 0.323653 
7.279141, NEL4.1.1, 5.250866 
7.279337, NEL4.1.3, 13.947611 
7.279246, NEL2.1.1, 0.543140 
7.279623, NEH4.1.1, 2.361392 
7.279729, NEL2.1.1, 0.544617 
7.279970, NEL2.1.1, 0.545355 
7.280031, NEL2.1.1, 0.545542 
7.279548, NEL2.1.1, 0.544063 
7.279216, NEH2.1.1, 5.251870 
7.279201, NEH2.1.1, 5.251669 
7.279231, NEL2.1.1, 0.543094 
7.279246, NEL2.1.1, 0.543140 
7.279307, NEH4.1.1, 2.357364 
7.279427, NEL2.1.1, 0.543693 
7.279684, NEL2.1.1, 0.544479 
7.279684, NEL2.1.1, 0.544479 
7.279593, NEL2.1.1, 0.544200 
7.279940, NEL3.1.1, 0.529612 
7.282707, NEL2.1.1, 0.553801 
7.279955, NEL2.1.1, 0.545309 
7.279865, NEL2.1.1, 0.545033 
7.280453, NEL2.1.1, 0.546837 
7.280739, NEL2.1.1, 0.547717 
7.281026, NEL4.1.1, 5.276155 
7.280996, NEL2.1.1, 0.548508 
7.179910, NEL2.1.1, 0.304057 
7.187180, NEL3.1.1, 0.363618 
7.187180, NEL3.1.1, 0.363618 
7.188858, NEL1.4.1, 9.408396 
7.188159, NEL3.1.1, 0.365102 
7.188718, NEL3.1.1, 0.365952 
7.188858, NEL2.1.1, 0.320942 
7.189417, NEL3.1.1, 0.367017 
7.171241, NEL2.1.1, 0.288447 
7.197527, NEL3.1.1, 0.379570 
7.280136, NEL4.1.1, 5.264204 
7.279442, NEH4.1.1, 2.359084 
7.279412, NEH4.1.1, 2.358701 
7.279307, NEH4.1.1, 2.357364 
